flight_status,flight_status_raw,has_filtered_state,sensor_timestamp,sensor_altitude_feet,sensor_accel_bno_x,sensor_accel_bno_y,sensor_accel_bno_z,sensor_accel_icm_x,sensor_accel_icm_y,sensor_accel_icm_z,sensor_quat_w,sensor_quat_x,sensor_quat_y,sensor_quat_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_has_quaternion,state_time,state_position_x,state_position_y,state_position_z,state_velocity_x,state_velocity_y,state_velocity_z,state_acceleration_x,state_acceleration_y,state_acceleration_z,state_inertial_acceleration_x,state_inertial_acceleration_y,state_inertial_acceleration_z,state_zenith,state_apogee_estimate
ground,0,True,232.8540802001953,3987.995849609375,-2.9700000286102295,0.23999999463558197,-1.149999976158142,-2.9700000286102295,0.23999999463558197,-1.149999976158142,0.994896411895752,0.01940963603556156,0.09478982537984848,0.028626160696148872,-0.75,-1.75,2.625,True,232.8540802001953,nan,nan,1058.9617919921875,nan,nan,137.81349182128906,nan,nan,-11.117613792419434,-2.9374325275421143,0.23999999463558197,-11.037508010864258,0.003382913302630186,0.0
ground,0,True,232.86415100097656,3988.7412109375,-2.819999933242798,0.17000000178813934,-1.659999966621399,-2.819999933242798,0.17000000178813934,-1.659999966621399,0.9949101209640503,0.019347678869962692,0.09460221230983734,0.028807900846004486,-0.625,-1.75,2.5,True,232.86415100097656,nan,nan,1063.0899658203125,nan,nan,139.71212768554688,nan,nan,-11.459141731262207,-2.773538589477539,0.17000000178813934,-11.543214797973633,0.003382913302630186,0.0
ground,0,False,232.86923217773438,3992.139404296875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.8741912841797,3992.139404296875,-3.0299999713897705,0.2199999988079071,-1.3700000047683716,-3.0299999713897705,0.2199999988079071,-1.3700000047683716,0.9949164390563965,0.019347799941897392,0.09448074549436569,0.028991185128688812,-0.75,-1.75,2.375,True,232.8741912841797,nan,nan,1067.170166015625,nan,nan,141.56741333007812,nan,nan,-11.282715797424316,-2.991391897201538,0.2199999988079071,-11.259068489074707,0.0033652479760348797,0.0
ground,0,False,232.8741912841797,3995.32080078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.88519287109375,3996.60400390625,-2.7899999618530273,0.10999999940395355,-1.7200000286102295,-2.7899999618530273,0.10999999940395355,-1.7200000286102295,0.9949219822883606,0.019286874681711197,0.09435920417308807,0.029235484078526497,-0.625,-1.3125,2.4375,True,232.88519287109375,nan,nan,1071.3504638671875,nan,nan,143.36753845214844,nan,nan,-11.535615921020508,-2.741908073425293,0.10999999940395355,-11.602372169494629,0.0033652479760348797,0.0
ground,0,False,232.88809204101562,4000.60009765625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.89527893066406,4000.60009765625,-2.8299999237060547,0.3400000035762787,-1.409999966621399,-2.8299999237060547,0.3400000035762787,-1.409999966621399,0.9949280619621277,0.0192869920283556,0.09423770755529404,0.029418766498565674,-0.75,-1.25,2.3125,True,232.89527893066406,nan,nan,1075.3619384765625,nan,nan,145.1387939453125,nan,nan,-11.324369430541992,-2.790372610092163,0.3400000035762787,-11.293582916259766,0.0033652479760348797,0.0
ground,0,False,232.895263671875,4002.073974609375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.9055633544922,3384.29541015625,-2.9200000762939453,0.3799999952316284,-1.6299999952316284,-2.9200000762939453,0.3799999952316284,-1.6299999952316284,0.99493408203125,0.019287109375,0.0941162109375,0.02960205078125,-0.5,-1.125,2.125,True,232.9055633544922,nan,nan,1076.0626220703125,nan,nan,144.4391326904297,nan,nan,-11.48640251159668,-2.874321222305298,0.3799999952316284,-11.515961647033691,0.0033652479760348797,0.0
ground,0,True,232.91571044921875,4006.5732421875,-2.859999895095825,0.23999999463558197,-1.75,-2.859999895095825,0.23999999463558197,-1.75,0.9949344396591187,0.019287116825580597,0.09405521303415298,0.029785167425870895,-0.5,-0.75,2.0625,True,232.91571044921875,nan,nan,1080.0299072265625,nan,nan,146.1583251953125,nan,nan,-11.598588943481445,-2.811061143875122,0.23999999463558197,-11.634276390075684,0.0033652479760348797,0.0
ground,0,False,232.92193603515625,4010.91650390625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.92706298828125,4010.91650390625,-2.880000114440918,0.09000000357627869,-1.059999942779541,-2.880000114440918,0.09000000357627869,-1.059999942779541,0.9949278235435486,0.01934802159667015,0.09405457973480225,0.02996807172894478,-0.4375,-0.4375,2.125,True,232.92706298828125,nan,nan,1084.1390380859375,nan,nan,147.8328399658203,nan,nan,-11.04537296295166,-2.8499279022216797,0.09000000357627869,-10.94508171081543,0.0033652479760348797,0.0
ground,0,False,232.92401123046875,4012.147216796875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.9380645751953,4014.080322265625,-2.9200000762939453,0.14000000059604645,-1.649999976158142,-2.9200000762939453,0.14000000059604645,-1.649999976158142,0.9949235320091248,0.019286904484033585,0.09405417740345001,0.030151046812534332,-0.625,-0.375,2.1875,True,232.9380645751953,nan,nan,1088.157958984375,nan,nan,149.46214294433594,nan,nan,-11.440200805664062,-2.873774290084839,0.14000000059604645,-11.535954475402832,0.0033652479760348797,0.0
ground,0,False,232.9419403076172,4018.536376953125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.94908142089844,4019.672119140625,-3.0,0.28999999165534973,-1.440000057220459,-3.0,0.28999999165534973,-1.440000057220459,0.9949142932891846,0.01928672567009926,0.09405330568552017,0.03045593574643135,-0.5625,0.3125,1.6875,True,232.94908142089844,nan,nan,1092.1533203125,nan,nan,151.0609893798828,nan,nan,-11.336052894592285,-2.9594883918762207,0.28999999165534973,-11.328221321105957,0.0033652479760348797,0.0
ground,0,True,232.95944213867188,4022.324462890625,-2.869999885559082,0.12999999523162842,-1.4800000190734863,-2.869999885559082,0.12999999523162842,-1.4800000190734863,0.9949074983596802,0.019347628578543663,0.09405266493558884,0.030638830736279488,-0.5625,0.1875,1.75,True,232.95944213867188,nan,nan,1096.0081787109375,nan,nan,152.6230926513672,nan,nan,-11.349543571472168,-2.8284428119659424,0.12999999523162842,-11.36465072631836,0.0033652479760348797,0.0
ground,0,False,232.96359252929688,4026.34716796875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.96969604492188,4025.63623046875,-2.8299999237060547,0.07000000029802322,-1.409999966621399,-2.8299999237060547,0.07000000029802322,-1.409999966621399,0.9949014186859131,0.019348695874214172,0.09405785799026489,0.030823631212115288,-0.5,0.25,2.0625,True,232.96969604492188,nan,nan,1099.808349609375,nan,nan,154.14663696289062,nan,nan,-11.293617248535156,-2.790372610092163,0.07000000029802322,-11.293582916259766,0.0033652479760348797,0.0
ground,0,True,232.97999572753906,4029.796875,-2.7799999713897705,-0.029999999329447746,-1.6100000143051147,-2.7799999713897705,-0.029999999329447746,-1.6100000143051147,0.9948911666870117,0.019287461414933205,0.09411792457103729,0.031006425619125366,-0.5,0.25,2.0625,True,232.97999572753906,nan,nan,1103.58203125,nan,nan,155.6311492919922,nan,nan,-11.448750495910645,-2.7349207401275635,-0.029999999329447746,-11.49213981628418,0.0033652479760348797,0.0
ground,0,False,232.9831085205078,4032.796630859375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,232.99017333984375,4032.796630859375,-2.9200000762939453,0.27000001072883606,-1.3700000047683716,-2.9200000762939453,0.27000001072883606,-1.3700000047683716,0.9948786497116089,0.019348252564668655,0.09417777508497238,0.031189139932394028,-0.5,1.0625,2.125,True,232.99017333984375,nan,nan,1107.297607421875,nan,nan,157.0791778564453,nan,nan,-11.280160903930664,-2.8814332485198975,0.27000001072883606,-11.256059646606445,0.0033652479760348797,0.0
ground,0,False,232.9881591796875,4034.487060546875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.0010223388672,4038.214599609375,-2.8399999141693115,0.12999999523162842,-1.3200000524520874,-2.8399999141693115,0.12999999523162842,-1.3200000524520874,0.9948614239692688,0.019347919151186943,0.09429821372032166,0.03137170523405075,-0.5625,0.9375,1.875,True,233.0010223388672,nan,nan,1111.0928955078125,nan,nan,158.49005126953125,nan,nan,-11.207380294799805,-2.802830696105957,0.12999999523162842,-11.203889846801758,0.0033652479760348797,0.0
ground,0,False,233.00453186035156,4041.33544921875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.01165771484375,4041.33544921875,-2.8299999237060547,0.14000000059604645,-1.1399999856948853,-2.8299999237060547,0.14000000059604645,-1.1399999856948853,0.994853138923645,0.01928672380745411,0.09435845911502838,0.03149351105093956,-0.6875,1.0,1.5,True,233.01165771484375,nan,nan,1114.817626953125,nan,nan,159.86669921875,nan,nan,-11.04584789276123,-2.797758102416992,0.14000000059604645,-11.023683547973633,0.0033652479760348797,0.0
ground,0,False,233.0096435546875,4043.7802734375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.0218963623047,4048.4267578125,-2.75,0.07000000029802322,-1.2699999809265137,-2.75,0.07000000029802322,-1.2699999809265137,0.9948429465293884,0.019287709146738052,0.09442432224750519,0.031617194414138794,-0.5625,0.9375,1.75,True,233.0218963623047,nan,nan,1118.463134765625,nan,nan,161.2236328125,nan,nan,-11.124594688415527,-2.7142322063446045,0.07000000029802322,-11.151446342468262,0.0033652479760348797,0.0
ground,0,False,233.0250701904297,4046.458740234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.03221130371094,4046.458740234375,-2.7100000381469727,0.27000001072883606,-1.5700000524520874,-2.7100000381469727,0.27000001072883606,-1.5700000524520874,0.9948268532752991,0.01922636106610298,0.09454486519098282,0.031799789518117905,-0.6875,1.0625,1.75,True,233.03221130371094,nan,nan,1122.0576171875,nan,nan,162.519775390625,nan,nan,-11.386012077331543,-2.666041612625122,0.27000001072883606,-11.450239181518555,0.003382913302630186,0.0
