time_s,status,altitude_m,vertical_velocity_mps,logged_apogee_m,legacy_apogee_m,safer_apogee_m,legacy_horizontal_speed_mps,safer_horizontal_speed_mps,zenith_deg
605.86328125,coast,865.2274169921875,138.46194458007812,1006.5253295898438,1607.532600129791,1607.2406235731348,1.5985568668221943,0.6742014091297617,0.6614560631523977
605.90380859375,coast,870.891845703125,137.90457153320312,1010.8568115234375,1608.5803714480962,1608.3524588850637,1.437178100431863,0.66752533541711,0.5970886805793149
605.9493408203125,coast,877.1693115234375,137.23765563964844,1015.9686279296875,1609.2123999818339,1608.954795341976,1.5950168533516165,0.648329934876513,0.665878610639981
605.9857788085938,coast,882.1588134765625,136.6922607421875,1019.8648071289062,1609.6379165690576,1609.2932950873799,1.782323093444544,0.6305449109497522,0.7470342780278378
606.0264282226562,coast,887.6880493164062,136.0817108154297,1024.1302490234375,1610.0208228744007,1609.5919304156068,1.9924368628616527,0.6021458701580387,0.8388347418763066
606.05810546875,coast,891.98388671875,135.6055450439453,1027.5706787109375,1610.0694295125859,1609.6430450012506,1.8973653396217705,0.5505339910470071,0.8016186419144938
606.105224609375,coast,898.316162109375,134.8787078857422,1032.3670654296875,1610.043137367098,1609.8277494160238,1.1633297854133076,0.5093548592337658,0.49416423981127544
606.146240234375,coast,903.7509155273438,134.20877075195312,1036.1295166015625,1610.413010745786,1610.4071170389104,0.5423740666597597,0.5212689425459313,0.23154653447332638
606.191162109375,coast,909.6498413085938,133.46237182617188,1040.2938232421875,1610.0725589096294,1610.014045828293,0.7738270958656807,0.5406782904893217,0.3322024719828489
606.2267456054688,coast,914.4384155273438,132.9802703857422,1044.157958984375,1610.8244098674365,1610.6669670697745,1.1542850988781226,0.5627980905446259,0.49732192164193695
606.2679443359375,coast,919.938720703125,132.39999389648438,1048.58740234375,1611.4592431460264,1611.2711727086123,1.3194158676937968,0.6067045999891036,0.5709551495152296
606.3060302734375,coast,924.9415283203125,131.82412719726562,1052.3939208984375,1611.6974993747497,1611.4986225183952,1.327015312808715,0.6539095686693868,0.5767518456864549
606.3480224609375,coast,930.4452514648438,131.20431518554688,1056.8558349609375,1612.0278821190025,1611.8448668559774,1.3710985794283854,0.7089311962337698,0.598724991133209
606.3790283203125,coast,934.47216796875,130.73228454589844,1059.910888671875,1611.9912128672788,1611.7315036534335,1.6738476950233232,0.730253989384343,0.7335538324837598
606.408935546875,coast,938.3265380859375,130.2636260986328,1062.9052734375,1611.998841607628,1611.6083460586353,2.0870940519316385,0.7313569480823149,0.9179189409549455
606.4478759765625,coast,943.3215942382812,129.64926147460938,1066.7796630859375,1611.9194394766723,1611.3801094336902,2.429544933233132,0.7058332315167445,1.073560916171259
606.4854736328125,coast,948.1061401367188,129.04811096191406,1070.4058837890625,1611.6908890453178,1611.0783322307298,2.509379848768103,0.6683427178408046,1.1139935016236189
606.5353393554688,coast,954.5060424804688,128.30552673339844,1075.314697265625,1611.9698007896666,1611.4023046860837,2.343154761245036,0.6153222657230866,1.046236744396623
606.5775146484375,coast,959.9457397460938,127.72738647460938,1079.5369873046875,1612.64650955522,1612.118697505056,2.2653102748576237,0.5803867129964941,1.0160633165210338
606.622802734375,coast,965.757080078125,127.10804748535156,1083.9996337890625,1613.2746210538844,1612.6403813001593,2.600828304606458,0.5287488902803692,1.172197172079294
606.653564453125,coast,969.6555786132812,126.65876770019531,1087.028076171875,1613.3816439614916,1612.5828746683037,3.034847148611188,0.5070209514984966,1.3725908669026485
606.688720703125,coast,974.0867309570312,126.14937591552734,1090.51123046875,1613.569575226993,1612.5243031647287,3.578710236202525,0.496679318080047,1.624978416287373
606.7291870117188,coast,979.1293334960938,125.5383529663086,1094.4542236328125,1613.7263892221006,1612.4333475740686,4.033274289802998,0.5025487975154761,1.8401558421258084
606.77392578125,coast,984.6431884765625,124.8355484008789,1098.6693115234375,1613.4957937705058,1612.0747056253513,4.203030094890033,0.5290514737772214,1.928336572518435
606.80419921875,coast,988.3086547851562,124.32513427734375,1101.6983642578125,1613.001602553131,1611.5799867437108,4.141516808975571,0.5560507048874374,1.9079305285993755
606.8411254882812,coast,992.8055419921875,123.73822784423828,1104.978515625,1612.656217360838,1611.3617294432604,4.1206349058605385,0.6011321468919448,1.9073149578004283
606.8720092773438,coast,996.515380859375,123.22338104248047,1107.7625732421875,1612.1616318042782,1610.7737080490333,4.313320047459843,0.6259313432166491,2.0047670296611124
606.9098510742188,coast,1001.0989379882812,122.63899993896484,1111.176513671875,1611.7759135796116,1610.2841183790572,4.676246647893126,0.6523253727286685,2.1836402925136373
606.9403686523438,coast,1004.8031005859375,122.18711853027344,1114.0665283203125,1611.6778466952362,1609.943642078561,5.203693109520989,0.6644313548093268,2.438633452345016
606.975341796875,coast,1009.0436401367188,121.68035125732422,1117.426025390625,1611.7733157438747,1609.6831605512934,5.809489157697287,0.6645999079646562,2.7334457612639227
607.0047607421875,coast,1012.5963745117188,121.24897003173828,1120.2598876953125,1612.01097174098,1609.5835668287366,6.2800730836772045,0.6539298607543771,2.9649772212963073
607.0413818359375,coast,1016.9864501953125,120.7031478881836,1123.6781005859375,1612.0118377330687,1609.2787141834444,6.720677370646331,0.6269845467034052,3.1869033009215384
607.0742797851562,coast,1020.91259765625,120.21910095214844,1126.74951171875,1612.1219938518982,1609.208825535672,6.862795243817672,0.6078833443109183,3.2672254717872424
607.1167602539062,coast,1025.962646484375,119.598388671875,1130.7081298828125,1612.2408032290548,1609.266225360596,6.79175654609988,0.5912307256803966,3.250223423395788
607.1475830078125,coast,1029.5966796875,119.13463592529297,1133.4635009765625,1612.0653108318315,1609.2168180494175,6.564958799951074,0.5756320718454098,3.1541154046977153
