angle of actuation,angle of attack,mach number,axial force,normal force
20.0,0.0,0.275,81.13829218467441,0.2798242026203788

20.0,0.0,0.3,96.24528495008622,0.3444116625559035

20.0,0.0,0.325,112.6104073941946,0.3709613308757209

20.0,0.0,0.35,130.2315454896492,0.4104660068164474

20.0,0.0,0.375,149.0866305478123,0.3444151655935705

20.0,0.0,0.4,169.1815146281823,0.2527011719274803

20.0,0.0,0.425,190.4927341174711,0.2964745178070816

20.0,0.0,0.45,213.0297815055151,0.3039060687327648

20.0,0.0,0.475,236.7356122092071,0.6075512052081891

20.0,0.0,0.5,261.7367869234601,0.7907769054549689

20.0,0.0,0.525,287.9665441680827,1.285631417785336

20.0,0.0,0.55,315.4300260689741,1.372190355380923

20.0,0.0,0.575,344.1691002329046,1.60331833324298

20.0,0.0,0.6,374.1304627724049,1.749699117426964

20.0,0.0,0.625,405.5310907270908,1.900043851625496

20.0,0.0,0.65,438.1594101476256,1.873489901022609

20.0,0.0,0.675,472.2298567236238,1.989961439752657

20.0,0.0,0.7,507.8202714843958,2.175661547759283

20.0,1.25,0.025,0,6.734899111451796

20.0,1.25,0.05,0,8.83722916316924

20.0,1.25,0.075,7.431455993581647,10.736149312135467

20.0,1.25,0.1,15.456478760383579,12.326644265586538

20.0,1.25,0.125,20.624172697790197,13.372339600670536

20.0,1.25,0.15,19.322607644538785,13.30057475688362

20.0,1.25,0.175,16.88301989943518,11.963767499342184

20.0,1.25,0.2,43.52223921916678,11.82549846814453

20.0,1.25,0.225,54.87802271655367,15.03814319698991

20.0,1.25,0.25,67.4907036382501,18.57705181690211

20.0,1.25,0.275,81.36098604443384,22.55946974219188

20.0,1.25,0.3,96.53905136816199,26.82861822494792

20.0,1.25,0.325,112.9448897773757,31.61882782940023

20.0,1.25,0.35,130.6216916228176,36.7342854950939

20.0,1.25,0.375,149.5000737960978,42.08237932161417

20.0,1.25,0.4,169.6194481371031,47.98141868485472

20.0,1.25,0.425,190.9750663942946,54.29461015101911

20.0,1.25,0.45,213.560539630278,60.68663904800825

20.0,1.25,0.475,237.3553731550317,68.07010664204873

20.0,1.25,0.5,262.4270554656626,75.8212946596818

20.0,1.25,0.525,288.6921010792753,83.85695731192061

20.0,1.25,0.55,316.1751521817175,92.15763846662328

20.0,1.25,0.575,344.9759435363933,101.7302177193695

20.0,1.25,0.6,375.0445804511522,111.3382581004604

20.0,1.25,0.625,406.516432343805,120.8715640564794

20.0,1.25,0.65,439.2400123392107,131.8018540165085

20.0,1.25,0.675,473.4647184539911,142.4770085174914

20.0,1.25,0.7,509.1301302883518,154.5529535466302

20.0,2.5,0.025,0,16.214835649683664

20.0,2.5,0.05,0,21.052440560173636

20.0,2.5,0.075,0,25.372631228634873

20.0,2.5,0.1,5.658970233790131,28.94653732282586

20.0,2.5,0.125,15.020152378882129,31.33945193875229

20.0,2.5,0.15,20.991278855387883,31.333803358486506

20.0,2.5,0.175,21.494493587109417,26.546220718657768

20.0,2.5,0.2,43.58887776546122,24.01087523477255

20.0,2.5,0.225,54.94190208255631,30.43883107691667

20.0,2.5,0.25,67.56137419567146,37.55659469273707

20.0,2.5,0.275,81.46362050801415,45.47894840002668

20.0,2.5,0.3,96.63254636660935,54.22679095200103

20.0,2.5,0.325,113.04176412857,63.82098104667095

20.0,2.5,0.35,130.7045114681813,73.92195654392071

20.0,2.5,0.375,149.6354111222935,84.99721031844638

20.0,2.5,0.4,169.7769514654666,96.90358083756178

20.0,2.5,0.425,191.1618268530316,109.6111741198533

20.0,2.5,0.45,213.8015925119132,123.0531519810079

20.0,2.5,0.475,237.6029703781229,137.7770231665222

20.0,2.5,0.5,262.5736410080735,153.3987755575698

20.0,2.5,0.525,288.8559990352701,169.3054526880641

20.0,2.5,0.55,316.4157871639124,186.7542194658151

20.0,2.5,0.575,345.2534594924157,205.1118770823933

20.0,2.5,0.6,375.3197462055596,224.0660023115488

20.0,2.5,0.625,406.7538289993087,243.6843526982249

20.0,2.5,0.65,439.5447061287848,265.1238766257287

20.0,2.5,0.675,473.653878828436,286.963125944732

20.0,2.5,0.7,509.355580621218,310.5918004244726

20.0,3.75,0.025,0,0

20.0,3.75,0.05,0,1.9370760067345145

20.0,3.75,0.075,0,12.927690197787342

20.0,3.75,0.1,2.727879353604766,23.425762583930464

20.0,3.75,0.125,13.822978984619338,33.22804768182482

20.0,3.75,0.15,23.03336336439547,42.24216480298563

20.0,3.75,0.175,28.963167179686614,48.620924651243286

20.0,3.75,0.2,43.43247197555974,39.79186668043191

20.0,3.75,0.225,54.74967142342322,50.41268960403958

20.0,3.75,0.25,67.34238433995803,62.32312629281803

20.0,3.75,0.275,81.20374267651053,75.602320384571

20.0,3.75,0.3,96.34673072702117,90.07862522604567

20.0,3.75,0.325,112.7133996306779,105.9961153381259

20.0,3.75,0.35,130.2893005426938,123.0526019837414

20.0,3.75,0.375,149.1885125499031,141.472512974528

20.0,3.75,0.4,169.2615989938186,161.3213908713326

20.0,3.75,0.425,190.5216696613981,182.419276786494

20.0,3.75,0.45,213.0646843328723,204.9247254013769

20.0,3.75,0.475,236.7514873003452,229.1460985810793

20.0,3.75,0.5,261.6856961449328,254.5427624449486

20.0,3.75,0.525,287.8247172884332,281.958724513929

20.0,3.75,0.55,315.2335197794772,310.4922821619925

20.0,3.75,0.575,344.0403056944409,341.059018010839

20.0,3.75,0.6,374.04418030306,373.0268836366461

20.0,3.75,0.625,405.3793216617775,406.7599900172835

20.0,3.75,0.65,437.9765720746206,441.4248619392796

20.0,3.75,0.675,472.1841422795105,479.4991889783724

20.0,3.75,0.7,507.8447825713119,518.7012298123002

20.0,5.0,0.025,0,0

20.0,5.0,0.05,0,0

20.0,5.0,0.075,3.2363883531876745,5.493185306940518

20.0,5.0,0.1,13.028224550924751,22.838812995167075

20.0,5.0,0.125,21.379009459222512,38.9817073380637

20.0,5.0,0.15,26.10070299377645,53.13651809690306

20.0,5.0,0.175,24.7486268420258,62.612677921863586

20.0,5.0,0.2,43.19168035065373,62.0970653176999

20.0,5.0,0.225,54.4383725227823,78.75471567450037

20.0,5.0,0.25,66.947434015536,97.42317573468173

20.0,5.0,0.275,80.69628916334997,118.2521084428445

20.0,5.0,0.3,95.7245399411591,140.9134950777803

20.0,5.0,0.325,111.9678321463651,165.6719346533194

20.0,5.0,0.35,129.5281439816571,192.628991414865

20.0,5.0,0.375,148.270462601433,221.5886665371505

20.0,5.0,0.4,168.1861038231377,252.6920753736851

20.0,5.0,0.425,189.3892815772707,285.6432840290053

20.0,5.0,0.45,211.7172678560222,321.0061672017719

20.0,5.0,0.475,235.3678128434805,359.1143263181388

20.0,5.0,0.5,260.207831055284,399.6297433602145

20.0,5.0,0.525,286.2621812798288,442.3628474383509

20.0,5.0,0.55,313.6275386830936,487.2566017648761

20.0,5.0,0.575,342.1912400139014,534.7478559531066

20.0,5.0,0.6,372.047426992873,584.9112008714227

20.0,5.0,0.625,403.1648882649052,637.4392567713321

20.0,5.0,0.65,435.8346361618649,694.0004243176215

20.0,5.0,0.675,469.8304500485567,752.7384491428223

20.0,5.0,0.7,505.4564246369966,815.6075836001738

20.0,6.25,0.025,0,0

20.0,6.25,0.05,1.1135360992109933,0

20.0,6.25,0.075,11.386353259462947,0

20.0,6.25,0.1,20.5856473825793,14.522524894579135

20.0,6.25,0.125,27.977994140292363,38.75041733847178

20.0,6.25,0.15,31.0596829944869,60.589250618734525

20.0,6.25,0.175,26.79071135103339,77.07052307577564

20.0,6.25,0.2,43.0410402205092,83.7107798409205

20.0,6.25,0.225,54.23509845652059,106.0911916045642

20.0,6.25,0.25,66.6965179496696,131.2338231543588

20.0,6.25,0.275,80.38990292856458,159.1126149936583

20.0,6.25,0.3,95.33604771531549,189.7689174643421

20.0,6.25,0.325,111.4822300064854,222.9891761237301

20.0,6.25,0.35,128.9263115458693,259.3693738554675

20.0,6.25,0.375,147.5812438580454,298.5104357463154

20.0,6.25,0.4,167.4191783387469,340.299955825903

20.0,6.25,0.425,188.536396436931,385.5778825522764

20.0,6.25,0.45,210.9141006497882,433.2518863472121

20.0,6.25,0.475,234.3926437163792,484.358018806433

20.0,6.25,0.5,259.2419272264916,539.4203597773408

20.0,6.25,0.525,285.3107525639685,597.1009536873273

20.0,6.25,0.55,312.5163069814779,657.8236718752119

20.0,6.25,0.575,341.104160895959,722.4987604330624

20.0,6.25,0.6,371.0271457220189,790.715875276393

20.0,6.25,0.625,402.1619732410535,862.3854036295512

20.0,6.25,0.65,434.9469127159781,939.5176384855205

20.0,6.25,0.675,468.8767920579201,1019.333784894244

20.0,6.25,0.7,504.7242500139322,1105.006340887133

20.0,7.5,0.025,0,0

20.0,7.5,0.05,0,0

20.0,7.5,0.075,0,0

20.0,7.5,0.1,0,0

20.0,7.5,0.125,0,29.700997248047145

20.0,7.5,0.15,14.092404126493474,60.69886031012828

20.0,7.5,0.175,28.832795860040978,86.67445323859185

20.0,7.5,0.2,43.00634362262102,103.3128956944876

20.0,7.5,0.225,54.1881137363808,131.0104238861064

20.0,7.5,0.25,66.63018120193956,162.0596400370825

20.0,7.5,0.275,80.317303823067,196.4936625629661

20.0,7.5,0.3,95.25564233732365,234.284039048015

20.0,7.5,0.325,111.3942600463937,275.5041093237461

20.0,7.5,0.35,128.7642579763913,320.3788632086722

20.0,7.5,0.375,147.4311570094118,368.5405267063229

20.0,7.5,0.4,167.2958110514933,420.578555163092

20.0,7.5,0.425,188.4657088792092,476.227092837952

20.0,7.5,0.45,210.812419531801,535.577031912972

20.0,7.5,0.475,234.3815878674755,598.9339164048172

20.0,7.5,0.5,259.2248389209834,666.1799198072458

20.0,7.5,0.525,285.2531473763098,737.8076204962997

20.0,7.5,0.55,312.5780892624718,813.2830875938531

20.0,7.5,0.575,341.3749536657755,893.5245905539638

20.0,7.5,0.6,371.4151407271253,977.481518868964

20.0,7.5,0.625,402.7023554218114,1066.388450040885

20.0,7.5,0.65,435.5915029572576,1161.154026039339

20.0,7.5,0.675,469.9176777451211,1260.926375847821

20.0,7.5,0.7,506.0371655682149,1367.327699396249

20.0,8.75,0.025,0,0

20.0,8.75,0.05,0,0

20.0,8.75,0.075,0,0

20.0,8.75,0.1,0,0

20.0,8.75,0.125,2.214589331353862,30.185452488905128

20.0,8.75,0.15,16.97679664876892,68.7007892188463

20.0,8.75,0.175,30.87488036904857,101.10317012692359

20.0,8.75,0.2,43.06891303681061,122.2282674801624

20.0,8.75,0.225,54.25989686230085,154.9169125796341

20.0,8.75,0.25,66.71373768891814,191.5765060475094

20.0,8.75,0.275,80.42585405198685,232.2300925136946

20.0,8.75,0.3,95.37497758682221,277.0315296043105

20.0,8.75,0.325,111.5875383340944,325.8283918311321

20.0,8.75,0.35,129.0691450202948,378.8345008728487

20.0,8.75,0.375,147.7664087380044,435.7506061026858

20.0,8.75,0.4,167.6964616539626,497.1397642761127

20.0,8.75,0.425,188.8980575237269,562.908127738427

20.0,8.75,0.45,211.3331205367579,632.9919754889123

20.0,8.75,0.475,235.1017762940058,708.0625850038818

20.0,8.75,0.5,260.0589483260763,787.6701760594183

20.0,8.75,0.525,286.2905968901586,872.1582246524897

20.0,8.75,0.55,313.8135993605516,960.7978452225823

20.0,8.75,0.575,342.7262903756606,1055.79796212318

20.0,8.75,0.6,373.0338453710689,1155.790772934495

20.0,8.75,0.625,404.8286235422077,1260.879097482372

20.0,8.75,0.65,437.9233652111249,1372.53962091471

20.0,8.75,0.675,472.5255537522111,1488.891247997986

20.0,8.75,0.7,508.810614753093,1612.893236086425

20.0,10.0,0.025,0,0

20.0,10.0,0.05,0,0

20.0,10.0,0.075,0,0

20.0,10.0,0.1,0,0

20.0,10.0,0.125,5.721457522417266,0

20.0,10.0,0.15,19.958791344730397,45.539261724845346

20.0,10.0,0.175,32.7852766629833,95.55412640090094

20.0,10.0,0.2,42.99498011933107,141.385285740654

20.0,10.0,0.225,54.17367677930395,179.1275738812678

20.0,10.0,0.25,66.61711400235008,221.415981956577

20.0,10.0,0.275,80.32081839061408,268.2953992378458

20.0,10.0,0.3,95.28127302174477,319.8986795890482

20.0,10.0,0.325,111.5170536743748,376.0368784663428

20.0,10.0,0.35,128.9791375109194,437.0903632879932

20.0,10.0,0.375,147.7107035880731,502.8264710604017

20.0,10.0,0.4,167.7308031375336,573.2374679967163

20.0,10.0,0.425,189.0085622112443,649.0055066446193

20.0,10.0,0.45,211.5136278330033,729.5706654302703

20.0,10.0,0.475,235.3492983621265,815.0320418800725

20.0,10.0,0.5,260.3472056626994,905.988315505736

20.0,10.0,0.525,286.7226501769985,1002.610968175152

20.0,10.0,0.55,314.4339781105009,1104.969304305851

20.0,10.0,0.575,343.5326374201592,1213.074594128512

20.0,10.0,0.6,374.0071088825117,1327.219784830804

20.0,10.0,0.625,405.6101462120261,1446.301705521342

20.0,10.0,0.65,439.0828760948273,1574.017803394213

20.0,10.0,0.675,473.9213474737369,1707.41117366962

20.0,10.0,0.7,510.6770438652275,1848.665380573763

25.0,0.0,0.025,0,0

25.0,0.0,0.05,0,0

25.0,0.0,0.075,0,0

25.0,0.0,0.1,8.269732800118181,0

25.0,0.0,0.125,20.12006435964777,0.1636064097962073

25.0,0.0,0.15,28.82894730848669,0.2331799352983923

25.0,0.0,0.175,39.06931862208814,0.3162986367105987

25.0,0.0,0.2,50.83253324372203,0.4119322404754051

25.0,0.0,0.225,64.12001993433,0.5344189989827761

25.0,0.0,0.25,78.9026889553902,0.6688702846804659

25.0,0.0,0.275,95.1732159675279,0.8383820836001163

25.0,0.0,0.3,112.9774292204957,0.9422603354553623

25.0,0.0,0.325,132.2122055783596,1.182810709564464

25.0,0.0,0.35,152.9513744822949,1.188539503484122

25.0,0.0,0.375,175.176969204919,1.435860414402647

25.0,0.0,0.4,198.8099683421876,1.513014782684571

25.0,0.0,0.425,223.9073135875136,1.687164007692921

25.0,0.0,0.45,250.4620136962638,2.080384887998513

25.0,0.0,0.475,278.3820796913448,2.630316792057798

25.0,0.0,0.5,307.6938905727004,3.090758158537128

25.0,0.0,0.525,338.5921348656728,2.825077466465942

25.0,0.0,0.55,370.9484900276832,3.100886552834311

25.0,0.0,0.575,404.8080775862906,3.068179284007144

25.0,0.0,0.6,440.1206178530996,3.814446675503447

25.0,0.0,0.625,477.1316817683428,3.884288524609701

25.0,0.0,0.65,515.6663476301339,3.998601670880163

25.0,0.0,0.675,555.834884918984,4.246120337980898

25.0,0.0,0.7,597.6706529919409,4.392747929216711

25.0,1.25,0.025,0,8.23949676788061

25.0,1.25,0.05,0,9.945136711716032

25.0,1.25,0.075,8.58568462498867,11.460917906042823

25.0,1.25,0.1,18.130175241075012,12.676741154426736

25.0,1.25,0.125,23.633709728797328,13.319159734805469

25.0,1.25,0.15,22.001210363864928,12.790863600251496

25.0,1.25,0.175,36.51193001658479,11.666921998422687

25.0,1.25,0.2,51.02264966930466,11.74479891367509

25.0,1.25,0.225,64.33352326190855,14.80236440424847

25.0,1.25,0.25,79.18796697750784,18.38798698765685

25.0,1.25,0.275,95.53459142686621,22.29340056710805

25.0,1.25,0.3,113.3991104617783,26.46957238252675

25.0,1.25,0.325,132.7321374607171,31.18614215803018

25.0,1.25,0.35,153.5255444712869,36.29928240143478

25.0,1.25,0.375,175.7791896452364,41.51897096901434

25.0,1.25,0.4,199.5158891310155,47.20485200584023

25.0,1.25,0.425,224.7967010268453,53.34307665927042

25.0,1.25,0.45,251.492666553672,59.89240381069398

25.0,1.25,0.475,279.5100925920361,66.4744564060764

25.0,1.25,0.5,308.9289962312096,74.58093810294889

25.0,1.25,0.525,339.9624118220486,82.63421442269822

25.0,1.25,0.55,372.4046916457642,90.29075311394789

25.0,1.25,0.575,406.5075200508207,98.82416223371642

25.0,1.25,0.6,442.1293414521842,107.6505826867437

25.0,1.25,0.625,479.2226012325347,117.6082505693198

25.0,1.25,0.65,517.7246416161817,127.2174109643655

25.0,1.25,0.675,558.156481023019,137.1872546279278

25.0,1.25,0.7,600.2783531590769,148.1283119850099

25.0,2.5,0.025,0,30.072507424607466

25.0,2.5,0.05,0,33.49244241298402

25.0,2.5,0.075,0,36.22839929080919

25.0,2.5,0.1,7.8075628958563525,37.980533584482146

25.0,2.5,0.125,18.340094436014848,38.16029843676483

25.0,2.5,0.15,24.567684367339528,34.99196468258614

25.0,2.5,0.175,23.88235636808208,25.418120790706748

25.0,2.5,0.2,51.23523320868188,23.09236067179676

25.0,2.5,0.225,64.62680794157957,29.31230785750936

25.0,2.5,0.25,79.5439954141247,36.33573318006258

25.0,2.5,0.275,95.93461975003403,44.0835820354342

25.0,2.5,0.3,113.8904073697942,52.47041866168027

25.0,2.5,0.325,133.2579448392166,61.69422860385725

25.0,2.5,0.35,154.1135496605402,71.70252788746382

25.0,2.5,0.375,176.4359097258255,82.00460958209199

25.0,2.5,0.4,200.2777341095332,93.38360029420066

25.0,2.5,0.425,225.5645158384363,105.4877247954767

25.0,2.5,0.45,252.363109961242,118.3356098162656

25.0,2.5,0.475,280.4474324437448,132.0176924659409

25.0,2.5,0.5,310.0546962600232,147.2750078443495

25.0,2.5,0.525,341.1719159774852,162.4394998303975

25.0,2.5,0.55,373.874464153306,178.7320299442611

25.0,2.5,0.575,408.0372584031646,196.0417252896649

25.0,2.5,0.6,443.7126576953907,213.5590563784483

25.0,2.5,0.625,480.8477473872765,233.3464088449646

25.0,2.5,0.65,519.4433049668527,252.5992670082736

25.0,2.5,0.675,559.8333756196107,273.2419279599344

25.0,2.5,0.7,602.0245189243276,295.1405267481275

25.0,3.75,0.025,0,0

25.0,3.75,0.05,0,6.792952504658842

25.0,3.75,0.075,0,16.93733283605343

25.0,3.75,0.1,10.428308945886346,26.549125877637834

25.0,3.75,0.125,20.897147148902373,35.41520917214598

25.0,3.75,0.15,27.134158370814138,43.42954512115558

25.0,3.75,0.175,26.448830371556685,48.63555567175557

25.0,3.75,0.2,51.24680768286117,38.04537798116201

25.0,3.75,0.225,64.63065991243222,48.26781590398213

25.0,3.75,0.25,79.55175302319404,59.72074773530436

25.0,3.75,0.275,95.95162588847994,72.3519989900763

25.0,3.75,0.3,113.8709961186259,86.24845644292745

25.0,3.75,0.325,133.2804022864407,101.2163757623984

25.0,3.75,0.35,154.133205872993,117.7243244798243

25.0,3.75,0.375,176.4700884015656,134.9433137015302

25.0,3.75,0.4,200.2091021518274,153.9629212917566

25.0,3.75,0.425,225.4100109286269,173.835500618098

25.0,3.75,0.45,252.1553269511949,195.4476947080529

25.0,3.75,0.475,280.2731439195808,217.9719066930028

25.0,3.75,0.5,309.8701793113122,242.5808731452023

25.0,3.75,0.525,340.9759330365395,268.3054787490132

25.0,3.75,0.55,373.5602027826454,295.6074418343023

25.0,3.75,0.575,407.6163463865361,323.6020011611125

25.0,3.75,0.6,443.2634976859094,353.5768635679182

25.0,3.75,0.625,480.4995245441447,385.5635754033648

25.0,3.75,0.65,519.36282115926,419.1356227388324

25.0,3.75,0.675,559.559393724884,453.2813699538112

25.0,3.75,0.7,601.7585865811927,488.9659570604735

25.0,5.0,0.025,0,0

25.0,5.0,0.05,0,0

25.0,5.0,0.075,4.340487250614995,0

25.0,5.0,0.1,16.2785743854861,16.49482702782899

25.0,5.0,0.125,26.28950781753178,34.78662047889708

25.0,5.0,0.15,31.58937254982591,53.10681477400957

25.0,5.0,0.175,29.015304375031292,69.82032295537613

25.0,5.0,0.2,50.97213764453547,61.24024449542522

25.0,5.0,0.225,64.26342703793706,77.59376865442363

25.0,5.0,0.25,79.06765804040137,95.9177067436205

25.0,5.0,0.275,95.35385879896312,116.3149880688444

25.0,5.0,0.3,113.1405050943974,138.7372183232163

25.0,5.0,0.325,132.4333422958661,162.9326268445576

25.0,5.0,0.35,153.1482579179611,189.378622811714

25.0,5.0,0.375,175.2940566699662,217.6240690419721

25.0,5.0,0.4,198.9732427582147,248.3652325876289

25.0,5.0,0.425,224.0368688531359,281.0303415893994

25.0,5.0,0.45,250.5498608418146,315.5607022683176

25.0,5.0,0.475,278.4874245241452,352.4257518053367

25.0,5.0,0.5,307.9376248483753,391.6256954250746

25.0,5.0,0.525,338.8584734980885,433.9176415032549

25.0,5.0,0.55,371.2337596873875,478.1055925663521

25.0,5.0,0.575,405.0665565312851,523.9873416405944

25.0,5.0,0.6,440.5168304247456,573.0008703599544

25.0,5.0,0.625,477.4432033471253,624.5464869024388

25.0,5.0,0.65,516.1172175571176,679.1061091664324

25.0,5.0,0.675,556.2407960331905,736.1255822428973

25.0,5.0,0.7,598.2879025346442,794.661438614427

25.0,6.25,0.025,0,0

25.0,6.25,0.05,0,0

25.0,6.25,0.075,0,0

25.0,6.25,0.1,0,18.292834491832934

25.0,6.25,0.125,0,42.13653201029814

25.0,6.25,0.15,12.661465033261319,63.4693465178396

25.0,6.25,0.175,31.581778378505895,79.15414911339917

25.0,6.25,0.2,50.67619584440412,84.50281611004522

25.0,6.25,0.225,63.90079996075735,107.1151355437882

25.0,6.25,0.25,78.60511639832492,132.4121239059461

25.0,6.25,0.275,94.79638495920115,160.627541116743

25.0,6.25,0.3,112.4347724736397,191.3995606835389

25.0,6.25,0.325,131.5819117829474,224.7488947854332

25.0,6.25,0.35,152.1674770067908,261.1445015605597

25.0,6.25,0.375,174.1473185502688,300.0998852462935

25.0,6.25,0.4,197.5999964049292,342.1918326542057

25.0,6.25,0.425,222.5364170437722,387.3834944167157

25.0,6.25,0.45,248.9205328167384,435.2417173443394

25.0,6.25,0.475,276.695398053936,486.1176224997726

25.0,6.25,0.5,305.9672820646821,540.2800615119636

25.0,6.25,0.525,336.7637416204446,598.6106782000618

25.0,6.25,0.55,368.9567336544375,659.8258661738624

25.0,6.25,0.575,402.5771592087617,723.3691559030349

25.0,6.25,0.6,437.8423582301134,791.3343618364838

25.0,6.25,0.625,474.6486548738407,863.1786138681485

25.0,6.25,0.65,513.0706970241687,938.2867061208908

25.0,6.25,0.675,553.2119746360077,1018.115410232525

25.0,6.25,0.7,595.4173451211333,1102.782527114663

25.0,7.5,0.025,0,0

25.0,7.5,0.05,0,0

25.0,7.5,0.075,0,0

25.0,7.5,0.1,0,2.1340817877613176

25.0,7.5,0.125,0,35.28605876093462

25.0,7.5,0.15,16.587064757315655,65.76750866334731

25.0,7.5,0.175,34.148252381980505,90.49813365784755

25.0,7.5,0.2,50.55419645031501,104.6486812281661

25.0,7.5,0.225,63.72943544299019,132.6096620210751

25.0,7.5,0.25,78.39218178608397,163.9298316066811

25.0,7.5,0.275,94.51337992472271,198.7619029079768

25.0,7.5,0.3,112.0998524917697,236.8098044284747

25.0,7.5,0.325,131.1440399957133,278.1363426195906

25.0,7.5,0.35,151.6242849348903,323.2491092197507

25.0,7.5,0.375,173.6141625384319,371.6589856581877

25.0,7.5,0.4,197.0302926493319,423.9334933960744

25.0,7.5,0.425,221.8671586365034,479.7558423907803

25.0,7.5,0.45,248.183438396634,539.2743767017021

25.0,7.5,0.475,275.929020176148,602.6411757698679

25.0,7.5,0.5,305.1405025573478,669.9372439179335

25.0,7.5,0.525,335.7674359082178,741.6510640154818

25.0,7.5,0.55,367.9049678124837,817.4737450771667

25.0,7.5,0.575,401.5973440741736,897.5445836546094

25.0,7.5,0.6,436.8478309668283,982.0393157785406

25.0,7.5,0.625,473.742154267941,1070.93972023301

25.0,7.5,0.65,512.2679920314145,1165.336795277387

25.0,7.5,0.675,552.6393244402942,1265.888667798662

25.0,7.5,0.7,594.5345873845813,1370.10859239136

25.0,8.75,0.025,0,0

25.0,8.75,0.05,0,0

25.0,8.75,0.075,0,0

25.0,8.75,0.1,0,0

25.0,8.75,0.125,3.582918539698083,0

25.0,8.75,0.15,20.733772511897822,38.03094865948293

25.0,8.75,0.175,36.71472638545511,82.62922479814358

25.0,8.75,0.2,50.43714089255545,123.2453070126543

25.0,8.75,0.225,63.58270588183102,156.2043652177327

25.0,8.75,0.25,78.2102608311271,193.0553457820708

25.0,8.75,0.275,94.31756060655472,233.9428790911352

25.0,8.75,0.3,111.8642305337137,278.6572172425974

25.0,8.75,0.325,130.8593146799975,327.731408842832

25.0,8.75,0.35,151.3248468553543,380.8326229884837

25.0,8.75,0.375,173.2733141949725,438.0019563119921

25.0,8.75,0.4,196.6542126293322,499.4726447759484

25.0,8.75,0.425,221.4681110916973,565.310944057006

25.0,8.75,0.45,247.7401001587243,635.2523214680239

25.0,8.75,0.475,275.4475111141405,709.8810621328632

25.0,8.75,0.5,304.6526332099104,789.2055222812576

25.0,8.75,0.525,335.3784611283648,873.250630735022

25.0,8.75,0.55,367.5287015007788,962.7253865310205

25.0,8.75,0.575,401.2527039938547,1057.11364316619

25.0,8.75,0.6,436.6268843346915,1155.843558693429

25.0,8.75,0.625,473.5825415032445,1260.787843530047

25.0,8.75,0.65,512.2651569816852,1371.773438707543

25.0,8.75,0.675,552.6449959079532,1489.116820302893

25.0,8.75,0.7,594.9453365963345,1612.109439640787

25.0,10.0,0.025,0,0

25.0,10.0,0.05,0,0

25.0,10.0,0.075,0,0

25.0,10.0,0.1,0,0

25.0,10.0,0.125,5.864808272625167,0

25.0,10.0,0.15,22.64793198120429,45.10638672490495

25.0,10.0,0.175,37.87644608309856,95.59580116386519

25.0,10.0,0.2,50.21153910981391,141.7487850351175

25.0,10.0,0.225,63.30688916013248,179.5846938390154

25.0,10.0,0.25,77.88774965800451,221.9284412210601

25.0,10.0,0.275,93.9370717145404,268.7891589498697

25.0,10.0,0.3,111.4222333133927,320.1904569473043

25.0,10.0,0.325,130.4113934898709,376.4397490351208

25.0,10.0,0.35,150.8039734010178,437.2334697403395

25.0,10.0,0.375,172.7200887213664,502.7815371008669

25.0,10.0,0.4,196.063850069952,573.1374688361075

25.0,10.0,0.425,220.8649115227229,648.4518370896617

25.0,10.0,0.45,247.1501699081841,728.468266613753

25.0,10.0,0.475,274.8757910777284,813.7490172531716

25.0,10.0,0.5,304.0556158725116,904.3360368803235

25.0,10.0,0.525,334.7927891689221,1000.294793008781

25.0,10.0,0.55,366.8397448855986,1102.00197240204

25.0,10.0,0.575,400.5380272690114,1209.175199775516

25.0,10.0,0.6,435.8963509441671,1322.058295816586

25.0,10.0,0.625,472.8891968001607,1441.78579139879

25.0,10.0,0.65,511.7389815740764,1567.635440945102

25.0,10.0,0.675,552.1925235659241,1701.119538793127

25.0,10.0,0.7,594.6924496251918,1842.201490865153

30.0,0.0,0.025,0,0

30.0,0.0,0.05,0,0

30.0,0.0,0.075,0,0

30.0,0.0,0.1,9.610147417328808,0

30.0,0.0,0.125,23.50167515355417,0.1846370037194227

30.0,0.0,0.15,33.69929126213826,0.2697234725049311

30.0,0.0,0.175,45.70073319193445,0.4043760382882229

30.0,0.0,0.2,59.50510332010904,0.5199661331362457

30.0,0.0,0.225,75.10140307376074,0.6572200818003378

30.0,0.0,0.25,92.46339964331327,0.8042561123087442

